article,word,tf,idf,tfidf,count,pos,ngd功效,ngd品牌,rank_page
53,桿菌,0.00518433,3.88568086,0.02014466,9,n,0.58438191,0.45765651,10
53,嗜酸乳桿菌,0.00230415,5.69809406,0.01312925,4,n,0.65621466,0.66351813,10
53,凝結,0.00345622,5.50731764,0.01903451,6,v,0.78016357,0.69123641,10
53,芽孢,0.00345622,4.38273578,0.0151477,6,n,0.78300315,0.79070269,10
53,濟州島,0.00403226,4.45356163,0.01795791,7,n,0.77245381,0.61445039,10
53,Hotel,0.00288018,3.36519736,0.00969239,5,eng,2.43326504,1.49565207,10
54,醫師,0.01603499,3.2965479,0.0528601,11,n,0.77360268,0.67970899,10
54,醫學,0.01311953,3.31596597,0.04350393,9,n,0.5181746,0.42146557,10
54,審稿,0.01311953,7.41025269,0.09721906,9,v,0.75842678,0.62002661,10
54,賴建翰,0.00728863,11.1800183,0.08148701,5,n,0.90911411,0.93734501,10
54,時間,0.01457726,1.53076472,0.02231435,10,n,0.92365992,0.63447895,10
54,分鐘,0.01311953,2.37259488,0.03112734,9,q,0.61907091,0.39154042,10
54,腸道,0.00874636,3.4072645,0.02980115,6,n,0.64503133,0.45462099,10
54,數量,0.00874636,2.28845023,0.0200156,6,n,0.65768813,0.3350649,10
54,益菌,0.00874636,3.5689622,0.03121541,6,n,0.63717312,0.51950463,10
54,幫助,0.01166181,2.38025775,0.02775811,8,v,0.47871527,0.24520063,10
54,生長,0.0058309,3.71849373,0.02168218,4,n,0.42587634,0.44516472,10
54,預防,0.0058309,3.08112658,0.01796575,4,v,0.56200672,0.60276391,10
54,腹瀉,0.00728863,4.39997754,0.03206981,5,v,0.47469595,0.51622196,10
54,來說,0.00728863,3.12065739,0.02274532,5,u,0.46036487,0.21469883,10
54,填完,0.0058309,5.86148572,0.03417776,4,v,0.86269725,0.69598599,10
54,細節,0.0058309,3.40084051,0.01982997,4,n,0.78918253,0.42746206,10
54,下方,0.0058309,3.23140866,0.01884203,4,f,0.85957452,0.53090459,10
54,提交,0.00874636,3.02095811,0.02642237,6,v,0.81101211,0.47319648,10
54,意見,0.00874636,3.56770037,0.03120438,6,n,0.75061066,0.41493871,10
54,飲食,0.00874636,2.34995241,0.02055352,6,n,0.70565202,0.63204126,10
54,過敏,0.00728863,3.12875459,0.02280433,5,n,0.52349624,0.48703641,10
54,發布,0.0058309,4.44442917,0.02591504,4,v,0.91527069,0.48365385,10
56,藥師,0.02312139,4.84535763,0.11203139,4,n,0.78207818,0.75651061,10
56,腸道,0.04046243,3.4072645,0.13786619,7,n,0.64503133,0.45462099,10
57,專家,0.00664452,3.12065739,0.02073527,8,n,0.50425162,0.27044765,10
57,專訪,0.00664452,4.98602427,0.03312973,8,v,0.68528025,0.45269662,10
57,精準,0.00581395,4.22736526,0.0245777,7,n,0.87541186,0.54439704,10
57,預防,0.00664452,3.08112658,0.0204726,8,v,0.56200672,0.60276391,10
57,改善,0.01079734,1.25009736,0.01349773,13,v,0.6408148,0.61059502,10
57,腸道,0.03654485,3.4072645,0.12451797,44,n,0.64503133,0.45462099,10
57,維持,0.00747508,3.00646511,0.02247358,9,v,0.78170653,0.56771673,10
57,發現,0.00830565,2.18836681,0.0181758,10,v,0.53528129,0.28028331,10
57,透過,0.00498339,3.24959096,0.01619397,6,v,0.80194191,0.5229122,10
57,焦慮,0.00332226,4.07600627,0.01354155,4,a,0.58973438,0.47992805,10
57,病原菌,0.00415282,5.31626392,0.02207751,5,n,0.8180522,0.84036197,10
57,菌種,0.00913621,4.77968881,0.04366825,11,n,0.58534033,0.52848974,10
57,微生物,0.00498339,2.67824906,0.01334676,6,n,0.66192691,0.66605137,10
57,菌叢,0.00415282,5.14976852,0.02138608,5,n,0.85737876,0.83124838,10
57,調節,0.00498339,3.54156326,0.01764899,6,v,0.75645071,0.60422258,10
57,反應,0.00415282,3.39022471,0.01407901,5,v,0.5406576,0.40048924,10
57,菌株,0.00415282,3.82027627,0.01586493,5,n,0.85506431,0.84921757,10
57,次世代,0.00332226,6.2941868,0.02091092,4,t,1.41880788,0.87607733,10
57,定序,0.00415282,7.61156408,0.03160949,5,n,0.83158974,0.67970126,10
57,PCR,0.00332226,5.78105944,0.01920618,4,eng,1.64234476,1.16572145,10
57,產生,0.00664452,3.08112658,0.0204726,8,v,0.63044777,0.40175546,10
57,Lactobacillus,0.00664452,5.13757332,0.0341367,8,n,1.16631844,1.12692184,10
57,gasseri,0.00498339,8.02421268,0.03998777,6,eng,1.10412836,1.03287982,10
57,CP2305,0.00830565,9.52033355,0.07907254,10,eng,1.13233385,0.97348149,10
57,活性,0.00581395,2.3169219,0.01347048,7,n,0.72346176,0.74454331,10
57,桿菌,0.00498339,3.88568086,0.01936386,6,n,0.58438191,0.45765651,10
57,乳酸菌,0.01328904,2.14488171,0.02850341,16,n,0.88168701,0.74550043,10
57,乳糖,0.00581395,3.32581826,0.01933615,7,n,0.80256662,0.69435153,10
57,分解,0.00415282,3.09675189,0.01286027,5,v,0.79261515,0.74237553,10
57,便秘,0.00664452,1.92722436,0.01280548,8,a,0.66824642,0.75482531,10
58,腸道,0.01207729,3.4072645,0.04115054,5,n,0.64503133,0.45462099,10
58,期刊,0.01690821,3.94090405,0.06663364,7,n,0.8945321,0.65423208,10
58,細胞,0.00966184,3.69817376,0.03573115,4,n,0.60295737,0.60840123,10
58,菌種,0.00966184,4.77968881,0.04618057,4,n,0.58534033,0.52848974,10
58,國際學術,0.01449275,7.64819552,0.11084341,6,n,1.02939687,0.69747474,10
59,益生菌,0.02610276,0.22670857,0.00591772,158,n,0.67285679,0.58955609,10
59,Probiotics,0.00132166,4.45662441,0.00589014,8,eng,1.09440429,1.06043006,10
59,乳酸菌,0.00644309,2.14488171,0.01381966,39,n,0.88168701,0.74550043,10
59,人體,0.00379977,2.66282459,0.01011812,23,n,0.4195322,0.35162851,10
59,發現,0.00413018,2.18836681,0.00903836,25,v,0.53528129,0.28028331,10
59,Lactobacillus,0.00627788,5.13757332,0.03225306,38,n,1.16631844,1.12692184,10
59,摘錄,0.00066083,6.67961356,0.00441408,4,v,0.89975784,0.78645941,10
59,發酵,0.00148687,3.77893499,0.00561877,9,v,0.68161816,0.61281129,10
59,治療,0.00561705,3.12875459,0.01757437,34,v,0.58827882,0.57181486,10
59,腸道,0.00743433,3.4072645,0.02533073,45,n,0.64503133,0.45462099,10
59,微生物,0.00379977,2.67824906,0.01017673,23,n,0.66192691,0.66605137,10
59,酵母菌,0.00115645,4.51018034,0.0052158,7,n,0.81900203,0.74454105,10
59,乳酸乳球菌,0.00066083,7.32030951,0.00483748,4,n,0.8131834,0.83208144,10
59,lactis,0.00165207,6.33951386,0.01047334,10,eng,1.22588838,1.13793881,10
59,陰道,0.00115645,5.2130804,0.00602867,7,n,0.5453296,0.54459653,10
59,宿主,0.0023129,4.75872377,0.01100647,14,n,0.88080403,0.7929773,10
59,來源,0.00165207,3.05058988,0.0050398,10,n,0.5214853,0.27790158,10
59,Metchnikoff,0.00132166,8.01125494,0.01058814,8,eng,1.03401257,1.08003933,10
59,org,0.00099124,4.37422512,0.00433592,6,eng,1.94931982,1.45620702,10
59,加利,0.00165207,4.11229619,0.00679381,10,n,0.8422266,0.45918574,10
59,乳桿菌,0.00429539,5.03951267,0.02164668,26,n,0.73430634,0.600195,10
59,大腸,0.00264332,4.32462831,0.01143137,16,n,0.6832304,0.64407185,10
59,桿菌,0.0067735,3.88568086,0.02631966,41,n,0.58438191,0.45765651,10
59,Nissle,0.00148687,9.15799781,0.01361672,9,eng,1.14132309,1.10545244,10
59,1917,0.00181728,5.36071536,0.00974192,11,m,1.55613909,1.03271873,10
59,coli,0.00148687,6.84898291,0.01018352,9,eng,1.57479639,1.42018668,10
59,嗜酸乳桿菌,0.00132166,5.69809406,0.00753094,8,n,0.65621466,0.66351813,10
59,acidophilus,0.00148687,5.77645649,0.00858882,9,eng,1.17759839,1.09286451,10
59,casei,0.00165207,6.33348381,0.01046338,10,eng,1.42298262,1.19365069,10
59,科學家,0.00115645,4.66757196,0.00539782,7,n,0.81607759,0.66904968,10
59,嬰兒,0.00247811,2.43968114,0.0060458,15,n,0.62738271,0.38467116,10
59,細菌,0.00413018,3.561415,0.0147093,25,n,0.62647355,0.55227969,10
59,雙歧桿菌,0.00280852,5.41520312,0.01520873,17,n,0.62323454,0.63466762,10
59,Bifidobacterium,0.0023129,5.77073244,0.01334714,14,n,1.12472033,1.05721647,10
59,腹瀉,0.0044606,4.39997754,0.01962653,27,v,0.47469595,0.51622196,10
59,減少,0.00413018,3.16181543,0.01305888,25,v,0.63562693,0.39786109,10
59,疾病,0.00346935,1.61479011,0.00560228,21,n,0.6026606,0.65858029,10
59,證明,0.00148687,3.63687332,0.00540754,9,n,0.6504789,0.39306997,10
59,研究,0.01007765,1.36586378,0.01376469,61,v,1.10728342,0.73666617,10
59,菌株,0.00363456,3.82027627,0.01388503,22,n,0.85506431,0.84921757,10
59,人類,0.00132166,3.64774298,0.00482107,8,n,0.64588312,0.31217983,10
59,產生,0.00396498,3.08112658,0.01221659,24,n,0.63044777,0.40175546,10
59,抑制,0.00429539,2.41548642,0.01037546,26,v,0.71622084,0.74652839,10
59,指出,0.00181728,3.04309922,0.00553017,11,v,0.9238862,0.58986211,10
59,subsp,0.00099124,7.09932947,0.00703717,6,eng,1.32776818,1.28906775,10
59,抗生素,0.0023129,3.18734871,0.00737203,14,n,0.68553605,0.63379961,10
59,致病菌,0.00198249,3.51969121,0.00697775,12,n,0.65690423,0.60514834,10
59,沙門氏,0.00066083,7.147902,0.00472354,4,n,0.62703963,0.64494719,10
59,實驗,0.00297373,3.67825848,0.01093816,18,v,0.58803786,0.37407497,10
59,一種,0.00165207,2.86576532,0.00473445,10,m,0.78771527,0.59445602,10
59,許多,0.00148687,3.08112658,0.00458122,9,m,0.52964257,0.35032413,10
59,代田,0.00066083,7.93089043,0.00524097,4,n,0.91920586,0.91612661,10
59,乳酸桿菌,0.0023129,5.29475787,0.01224626,14,n,0.5864499,0.47313222,10
59,作用,0.00495622,1.28036448,0.00634577,30,v,0.43087399,0.48954576,10
59,小腸,0.00099124,5.56138437,0.00551269,6,n,0.72366743,0.79304312,10
59,增加,0.00561705,1.42179233,0.00798628,34,v,0.59909645,0.39395836,10
59,預防,0.00346935,3.08112658,0.01068952,21,v,0.56200672,0.60276391,10
59,活性,0.0023129,2.3169219,0.00535881,14,n,0.72346176,0.74454331,10
59,調節,0.00429539,3.54156326,0.0152124,26,v,0.75645071,0.60422258,10
59,改善,0.00479101,1.25009736,0.00598923,29,v,0.6408148,0.61059502,10
59,症狀,0.00297373,3.47618058,0.01033723,18,n,0.42801503,0.43775402,10
59,促進,0.0021477,3.14514839,0.00675482,13,v,0.54849088,0.5182286,10
59,機制,0.00181728,4.31127702,0.0078348,11,n,0.85543594,0.45478348,10
59,包括,0.0044606,1.4336619,0.00639499,27,v,0.92349521,0.37746495,10
59,菌種,0.00280852,4.77968881,0.01342387,17,n,0.58534033,0.52848974,10
59,細胞,0.0180076,3.69817376,0.06659523,109,n,0.60295737,0.60840123,10
59,共生,0.00132166,4.69444488,0.00620445,8,n,1.00817768,0.79450204,10
59,已經,0.00330415,2.39186329,0.00790307,20,d,0.86998784,0.48696096,10
59,顯示,0.00429539,2.51159369,0.01078828,26,v,0.667531,0.26321849,10
59,臨床,0.00479101,4.23963532,0.02031215,29,v,0.73199181,0.71016681,10
59,免疫,0.01073848,1.32621403,0.01424152,65,v,0.65632134,0.67047665,10
59,特異性,0.00132166,6.41486172,0.00847826,8,n,0.93662556,0.86494258,10
59,相互作用,0.00099124,4.74226256,0.00470074,6,l,0.85449327,0.73943044,10
59,試驗,0.00512143,4.40579149,0.02256394,31,v,0.59040944,0.41747789,10
59,上皮,0.00413018,4.51667385,0.01865469,25,n,0.86409758,0.79619332,10
59,屏障,0.00148687,4.06765551,0.00604806,9,n,0.65254841,0.62447189,10
59,降低,0.00462581,2.1238283,0.00982442,28,v,0.68686787,0.4994125,10
59,過敏,0.0023129,3.12875459,0.0072365,14,n,0.52349624,0.48703641,10
59,反應,0.00479101,3.39022471,0.01624261,29,v,0.5406576,0.40048924,10
59,分泌,0.00280852,2.8783441,0.0080839,17,v,0.59003747,0.71218646,10
59,抗原,0.00148687,4.98602427,0.00741355,9,n,0.86402187,0.87922559,10
59,受體,0.00148687,6.85234414,0.01018852,9,n,0.61683277,0.48112492,10
59,黏附,0.00082604,6.22712382,0.00514383,5,v,0.72954496,0.73388222,10
59,黏膜,0.00247811,3.94457377,0.00977509,15,n,0.69636831,0.70050554,10
59,增強,0.00198249,3.51369959,0.00696587,12,v,3.35635492,0.53908573,10
59,病原,0.0021477,4.89641256,0.010516,13,n,0.93207794,0.75050432,10
59,植物乳桿菌,0.00099124,6.72599734,0.0066671,6,n,0.82013534,0.61038152,10
59,具有,0.00363456,1.39990962,0.00508806,22,v,0.51366999,0.39460249,10
59,LA1,0.00099124,9.73610502,0.00965086,6,eng,1.24110822,0.94560056,10
59,johnsonii,0.00066083,8.49241378,0.00561204,4,eng,1.18117451,1.13752714,10
59,因子,0.00429539,3.39128123,0.01456688,26,n,0.82230365,0.63900665,10
59,factor,0.00115645,5.05056245,0.00584073,7,eng,1.93935356,1.60357549,10
59,基因,0.00165207,3.17876497,0.00525155,10,n,0.85375086,0.61843995,10
59,Streptococcus,0.00115645,6.47534913,0.00748843,7,eng,1.36178942,0.95169489,10
59,誘導,0.0021477,6.1083423,0.01311886,13,v,0.97626942,0.79473591,10
59,鼠李糖乳桿菌,0.00247811,6.39123062,0.01583817,15,n,0.93234622,0.62468471,10
59,LGG,0.00181728,5.60878616,0.01019274,11,eng,1.14395945,0.85417055,10
59,輪狀,0.00099124,6.79987481,0.00674034,6,n,0.80941548,0.6482526,10
59,病毒,0.0023129,2.12979847,0.00492602,14,n,0.80892238,0.55977536,10
59,減輕,0.00115645,4.29548726,0.00496752,7,v,0.66943935,0.60288392,10
59,證據,0.00181728,4.93525221,0.00896874,11,n,0.8741774,0.67462928,10
59,表達,0.00132166,3.84993243,0.0050883,8,v,0.98047836,0.57972866,10
59,VSL,0.00148687,8.42691019,0.01252969,9,eng,1.28532249,1.08834824,10
59,經由,0.00115645,4.6303931,0.00535482,7,p,0.54158002,0.4438476,10
59,GG,0.00247811,3.47963879,0.00862293,15,eng,1.79966241,1.30070794,10
59,活化,0.00132166,3.86001653,0.00510162,8,v,0.67394427,0.65063952,10
59,學者,0.00148687,4.45662441,0.0066264,9,n,0.84561407,0.64401828,10
59,信號,0.00115645,4.46586944,0.00516456,7,n,0.57246877,0.37098452,10
59,微環境,0.00066083,7.147902,0.00472354,4,l,0.81313132,0.47088751,10
59,一項,0.00132166,4.4145763,0.00583456,8,m,0.9614563,0.37068097,10
59,隨機,0.0021477,3.73624565,0.00802432,13,d,0.85602982,0.52240986,10
59,雙盲,0.00148687,7.87318766,0.01170638,9,n,0.67219223,0.45035434,10
59,安慰,0.00165207,3.83829474,0.00634114,10,v,0.80487837,0.65612653,10
59,對照,0.0021477,4.47520073,0.00961137,13,p,0.64213857,0.49927889,10
59,濃度,0.00181728,3.81058315,0.0069249,11,n,0.75441665,0.71941583,10
59,梭狀,0.00099124,7.93089043,0.00786145,6,n,0.82811085,0.74769462,10
59,芽孢,0.00280852,4.38273578,0.01230902,17,n,0.78300315,0.79070269,10
59,NF,0.00099124,4.84084297,0.00479846,6,eng,1.73926129,1.14079934,10
59,35624,0.00082604,8.46670983,0.00699381,5,m,1.36816621,1.12816487,10
59,infantis,0.00082604,7.61156408,0.00628743,5,eng,2.081644,1.56642381,10
59,洛德,0.00115645,6.05537124,0.00700274,7,nrt,0.93710412,0.6558769,10
59,reuteri,0.00115645,6.96634239,0.00805624,7,eng,1.11364357,1.09048726,10
59,球蛋白,0.00099124,4.49731847,0.00445794,6,l,0.71015613,0.62351561,10
59,干擾素,0.00082604,6.83234414,0.00564377,5,n,0.62047092,0.59100652,10
59,簡稱,0.00198249,5.12552505,0.01016129,12,v,0.66216126,0.42500981,10
59,IFN,0.00082604,7.24275529,0.00598278,5,eng,1.27071212,1.21800089,10
59,應答,0.00099124,7.47087364,0.00740546,6,v,0.91072987,0.74485485,10
59,Treg,0.00099124,7.94685724,0.00787727,6,eng,1.2394224,1.0472341,10
59,IL,0.00297373,4.69056139,0.01394847,18,eng,2.5616956,1.82911899,10
59,動物,0.00198249,3.19600676,0.00633605,12,n,0.83027662,0.38777913,10
59,TGF,0.00115645,7.50262032,0.00867642,7,eng,1.27017075,1.18363321,10
59,產兒,0.00066083,6.83234414,0.00451501,4,n,0.85014938,0.77367755,10
59,rhamnosus,0.0023129,6.22892721,0.0144069,14,eng,1.19733502,1.13083389,10
59,Th1,0.00198249,6.63257992,0.01314901,12,eng,1.1751532,1.05586006,10
59,結腸炎,0.00148687,7.08223577,0.01053034,9,n,0.81533495,0.75033826,10
59,Th2,0.00165207,6.30386723,0.01041445,10,eng,1.1232434,1.01076155,10
59,路徑,0.00082604,5.71522491,0.00472099,5,n,0.78318589,0.45918356,10
59,證實,0.00148687,4.27226046,0.00635228,9,n,0.72361154,0.56709847,10
59,IgA,0.00115645,5.98931739,0.00692635,7,eng,1.33904609,1.34125724,10
59,急性,0.0021477,2.92365926,0.00627913,13,n,0.72648461,0.77725891,10
59,乳糖不耐症,0.00099124,5.77301813,0.00572247,6,n,0.80412961,0.81785563,10
59,乳糖,0.00247811,3.32581826,0.00824174,15,n,0.80256662,0.69435153,10
59,患者,0.00297373,2.25396407,0.00670269,18,n,0.7279608,0.6946498,10
59,Clostridium,0.00066083,7.38699718,0.00488154,4,eng,1.41725587,1.40455706,10
59,球菌,0.00280852,4.04301365,0.0113549,17,n,0.78772974,0.72728781,10
59,布拉,0.00115645,4.14544833,0.00479401,7,nrt,0.88200364,0.46421314,10
59,Saccharomyces,0.00066083,6.94765095,0.00459121,4,eng,1.28041441,1.29075067,10
59,boulardii,0.00132166,8.0495277,0.01063873,8,eng,1.17765039,1.1242697,10
59,比菲德氏菌,0.00132166,5.79733868,0.0076621,8,n,0.63946303,0.5887609,10
59,bifidum,0.00066083,7.00480719,0.00462898,4,eng,1.57723239,0.92860298,10
59,CDI,0.00082604,6.74396136,0.00557076,5,eng,2.50410959,2.07270232,10
59,雙歧桿菌屬,0.00082604,8.47862284,0.00700365,5,n,0.74487828,0.75192488,10
59,潰瘍性,0.00099124,6.95882384,0.00689789,6,n,0.70460056,0.74456406,10
59,UC,0.00099124,5.21963776,0.00517393,6,eng,1.51488371,0.94676251,10
59,Crohn,0.00066083,8.67887513,0.00573526,4,eng,1.31238688,1.26894698,10
59,緩解,0.00198249,4.03694691,0.0080032,12,v,0.59030779,0.58121901,10
59,病患,0.00115645,4.47520073,0.00517535,7,n,0.81626742,0.69234452,10
59,副乾酪乳桿菌,0.00082604,6.80628488,0.00562224,5,n,0.75329395,0.761625,10
59,paracasei,0.00132166,6.5748226,0.00868967,8,eng,1.03607203,1.00376454,10
59,袋炎,0.00066083,9.17502819,0.00606313,4,n,0.7827605,0.69857393,10
59,激躁,0.00082604,6.80307471,0.00561959,5,a,0.85179744,0.86720115,10
59,胰腺炎,0.00099124,4.8054412,0.00476336,6,n,0.75881123,0.76339295,10
59,醫學,0.00132166,3.31596597,0.00438258,8,n,0.5181746,0.42146557,10
59,性球,0.00066083,7.87318766,0.00520283,4,n,0.82662273,0.49768381,10
59,過敏性鼻炎,0.00099124,6.03138244,0.00597857,6,n,0.57730135,0.51855951,10
59,異位性皮膚炎,0.00181728,5.50731764,0.01000834,11,n,0.64019577,0.66396441,10
59,乳桿菌屬,0.00082604,8.41881429,0.00695425,5,n,0.7810216,0.77340247,10
59,龍根菌,0.00099124,6.05082929,0.00599785,6,n,0.38726332,0.37652351,10
59,憂鬱,0.00181728,4.4689702,0.00812137,11,a,0.88558163,0.70186669,10
59,PS128,0.00115645,6.73793743,0.0077921,7,eng,0.98052881,0.86392307,10
59,蔡英傑,0.00066083,6.96257605,0.00460107,4,n,0.69235456,0.66357917,10
59,膽固醇,0.00148687,4.33816028,0.00645026,9,n,0.48515858,0.59226075,10
59,幽門,0.00132166,6.01813741,0.00795392,8,n,0.82294612,0.84015665,10
59,菌門,0.00066083,8.49589144,0.00561433,4,n,0.73492557,0.58388001,10
59,Bacilli,0.00066083,8.62196076,0.00569764,4,eng,1.34602458,1.33022135,10
59,Bacillales,0.00082604,10.865282,0.00897512,5,eng,1.29392782,1.28642521,10
59,Bacillus,0.00099124,6.16258642,0.00610863,6,eng,1.33567519,1.36528631,10
60,腸道,0.01627034,3.4072645,0.05543734,13,n,0.64503133,0.45462099,10
60,菌種,0.01376721,4.77968881,0.06580297,11,n,0.58534033,0.52848974,10
60,產品,0.01627034,1.72833347,0.02812057,13,n,0.51295934,0.36098636,10
60,好菌,0.00750939,4.08231542,0.03065569,6,n,0.65906116,0.58966176,10
60,乳酸菌,0.01126408,2.14488171,0.02416012,9,n,0.88168701,0.74550043,10
60,球菌,0.01126408,4.04301365,0.04554083,9,n,0.78772974,0.72728781,10
60,菌數,0.00625782,5.84045861,0.03654855,5,n,0.60189053,0.48111404,10
60,廠商,0.01001252,3.33977659,0.03343957,8,n,0.77396694,0.36433139,10
60,定殖,0.00500626,4.6340494,0.02319925,4,n,0.94661892,0.70701614,10
60,業者,0.00625782,3.64501446,0.02280985,5,n,1.55576999,0.71771948,10
60,天然優格粉,0.00500626,9.42771766,0.04719759,4,n,0.69483846,0.58727147,10
60,寡糖,0.01376721,4.20804103,0.05793298,11,n,0.79823293,0.72233488,10
60,優格,0.00500626,3.841606,0.01923207,4,n,0.72930945,0.43748902,10
60,膳食纖維,0.00750939,3.80897673,0.02860308,6,n,0.53777513,0.56202772,10
60,果糖,0.00500626,4.01304144,0.02009032,4,n,0.7328552,0.74505222,10
60,包膜,0.00500626,5.62839444,0.02817719,4,n,0.46545874,0.28553545,10
60,熱縮膜,0.00750939,8.33087607,0.06255977,6,n,0.71790464,0.65773526,10